cem_key,lawn_key,ptype_norm,retail_price,resale_price,resale_pct,year,sold_date
MONTECITO MP,"VALLEY VIEW MAUSOLEUM, COURT OF CHARITY, WALL X",MAUSOLEUM_OTHER,21995.0,11000.0,0.5001136621959537,2016.0,2016-08-30
SINGING HILLS,"DEVOTION, 238, A 4 - B 1 (INCLUDES 2 VAULTS & 2 VSF)",MULTI_GRAVE,7379.0,4755.0,0.64439625965578,2016.0,2016-10-14
ROSE HILLS G-17,SUNSET,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-01-21
DESERT VIEW MP,"SUNRAY, SEC. 18",URN_SPACE,4995.0,3500.0,0.7007007007007007,,
OAKDALE MP,SERENITY GARDEN OF,DD_LAWN_CRYPT,10995.0,7200.0,0.654843110504775,,
MELROSE ABBEY,CARNATION,SINGLE_GRAVE,6081.0,2700.0,0.4440059200789344,2012.0,2012-12-07
ROOSEVELT,BLOCK F,MULTI_GRAVE,6695.0,5300.0,0.7916355489171023,2021.0,2021-01-26
ROSE HILLS G-01,MARIGOLD,SINGLE_GRAVE,8775.0,5000.0,0.5698005698005698,2021.0,2021-02-19
ROSE HILLS G-01,MARIGOLD,SINGLE_GRAVE,8775.0,5000.0,0.5698005698005698,2021.0,2021-02-19
GREEN HILLS MP,SKYLAWN,MULTI_GRAVE,18000.0,11000.0,0.6111111111111112,,
FOREST LAWN MP,WEE KIRK CHURCHYARD,SINGLE_GRAVE,7935.0,6350.0,0.800252047889099,2019.0,2019-09-19
HILLCREST MP,SUNRISE LAWN,SINGLE_GRAVE,1995.0,1300.0,0.6516290726817042,2017.0,2017-08-22
OAKDALE MP,SERENITY GARDEN OF,DD_LAWN_CRYPT,10995.0,7200.0,0.654843110504775,,
MONTECITO MP,"VALOR, GARDEN OF SOUTH",SINGLE_GRAVE,5595.0,3800.0,0.6791778373547811,,
GREEN ACRES MP,"MEMORY TERRACE GARDEN MAUSOLEUM, COURT OF ETERNAL FAITH, WEST FRONT",TC_MAUSOLEUM,8995.0,6300.0,0.7003891050583657,2010.0,2010-01-28
ROSE HILLS G-01,MARIGOLD,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-02-02
CONEJO MOUNTAIN,SANTA CRUZ 2,SINGLE_GRAVE,9250.0,4500.0,0.4864864864864865,2019.0,2019-10-23
OAKDALE MP,DEVOTION GARDEN OF,SINGLE_GRAVE,8695.0,4000.0,0.46003450258769407,,
FOREST LAWN MP,PROTECTION GARDEN OF,SINGLE_GRAVE,7245.0,5800.0,0.800552104899931,2019.0,2019-02-13
ROSE HILLS G-11,RAINBOW GARDENS,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2018.0,2018-03-02
ROSE HILLS G-01,MARIGOLD,OTHER:BR/SP,8775.0,5000.0,0.5698005698005698,2021.0,2021-02-19
FOREST LAWN,BRIGHT ETERNITY,MULTI_GRAVE,11385.0,9100.0,0.7992973210364515,2021.0,2021-02-10
ROSE HILLS G-01,REST GARDEN OF,MULTI_GRAVE,8775.0,4800.0,0.5470085470085471,2021.0,2021-02-10
DESERT LAWN MP,SERENITY GARDEN OF,MULTI_GRAVE,6245.0,3700.0,0.5924739791833467,2020.0,2020-08-18
ROSE HILLS G-17,SUNSET,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-01-21
HARBOR LAWN MP,SUNSET LAWN,SINGLE_GRAVE,7295.0,4325.0,0.592871830020562,2021.0,2021-02-19
PACIFIC CREST,SECTION 6,MULTI_GRAVE,6220.0,4975.0,0.7998392282958199,2018.0,2018-05-11
GREEN HILLS MP,SKYLAWN,MULTI_GRAVE,18000.0,11750.0,0.6527777777777778,,
INGLEWOOD PARK,PARK TERRACE,MULTI_GRAVE,17295.0,13850.0,0.8008094825093958,,
FOREST LAWN MP,PROTECTION GARDEN OF,SINGLE_GRAVE,7245.0,5800.0,0.800552104899931,2018.0,2018-05-17
WESTMINSTER MP,FOUR SEASONS GARDEN OF,SINGLE_GRAVE,9995.0,4200.0,0.42021010505252626,2020.0,2020-02-28
GREENWOOD MP,EASTLAKE,SINGLE_GRAVE,8750.0,4400.0,0.5028571428571429,2020.0,2020-05-12
FOREST LAWN MP,GRACELAND,URN_SPACE,5175.0,4140.0,0.8,,
FOREST LAWN MP,GRACELAND,URN_SPACE,4485.0,3600.0,0.802675585284281,,
ROSE HILLS G-17,CHAPEL HILL,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-03-21
MOUNTAIN VIEW MP (AKA: BARSTOW CEM. DIST.),REMEMBRANCE GARDEN OF,SINGLE_GRAVE,2575.0,1700.0,0.6601941747572816,2020.0,2020-01-23
FOREST LAWN MP,HONOR,SINGLE_GRAVE,4830.0,3850.0,0.7971014492753623,2018.0,2018-10-11
FOREST LAWN MP,HONOR,SINGLE_GRAVE,4830.0,3850.0,0.7971014492753623,2018.0,2018-10-11
ROSE HILLS G-01,"LAKE, GARDEN BY THE",URN_SPACE,11160.0,4400.0,0.3942652329749104,2020.0,2020-06-19
DESERT LAWN MP,CUMORAH LAWN,SINGLE_GRAVE,4245.0,2000.0,0.4711425206124853,2014.0,2014-10-06
FOREST LAWN MP,CHURCHYARD,SINGLE_GRAVE,6095.0,4875.0,0.7998359310910582,,
ETERNAL VALLEY MP,ZANE GREY GARDEN,DD_LAWN_CRYPT,16995.0,9800.0,0.5766401882906738,2018.0,2018-04-04
ROSE HILLS G-01,MARIGOLD,SINGLE_GRAVE,8775.0,5000.0,0.5698005698005698,2021.0,2021-02-19
VICTOR VALLEY MP,VALLEY VIEW LAWN,DD_LAWN_CRYPT,4920.0,4200.0,0.8536585365853658,2019.0,2019-09-27
INGLEWOOD PARK,EL PORTAL,MULTI_GRAVE,14995.0,12000.0,0.8002667555851951,2021.0,2021-02-03
ROSE HILLS G-01,AFFECTION GARDEN OF,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-02-12
ROSE HILLS G-01,BENEVOLENCE GARDEN OF,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-03-19
GREENWOOD MP,PALM TERRACE,SINGLE_GRAVE,6875.0,4800.0,0.6981818181818182,2020.0,2020-03-04
ROSE HILLS G-01,AFFECTION GARDEN OF,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-03-22
MOUNTAIN VIEW MP (AKA: BARSTOW CEM. DIST.),REMEMBRANCE GARDEN OF,SINGLE_GRAVE,2575.0,1700.0,0.6601941747572816,2020.0,2020-01-23
VICTOR VALLEY MP,VALLEY VIEW,DD_LAWN_CRYPT,5400.0,4300.0,0.7962962962962963,2020.0,2020-08-06
JOSHUA MP,URN GARDEN,URN_SPACE,2025.0,1500.0,0.7407407407407407,2016.0,2016-02-26
INGLEWOOD PARK,EL SERANO,MULTI_GRAVE,17295.0,13500.0,0.7805724197745013,,
EL CAMINO MP (CARROLL CANYON RD.),HILLVIEW GARDEN,MULTI_GRAVE,15500.0,5800.0,0.3741935483870968,2017.0,2017-09-26
EL CAMINO MP (CARROLL CANYON RD.),HILLVIEW GARDEN,SINGLE_GRAVE,15500.0,5500.0,0.3548387096774194,2019.0,2019-07-10
JOSHUA MP,"SERENITY CREMATION GARDEN, AREA 1",URN_SPACE,4895.0,2800.0,0.5720122574055159,2019.0,2019-03-11
MONTECITO MP,"VALLEY VIEW MAUSOLEUM, COURT OF LOVE, WALL B",SINGLE_NICHE,4495.0,3300.0,0.7341490545050056,2017.0,2017-05-01
OAKDALE MP,MAPLE LAWN,MULTI_GRAVE,8695.0,4500.0,0.5175388154111559,,
SUNSET HILLS MP,SUNRISE LAWN,SINGLE_GRAVE,4180.0,2800.0,0.6698564593301436,2020.0,2020-09-17
OAKDALE MP,DEVOTION GARDEN OF,SINGLE_GRAVE,8695.0,4000.0,0.46003450258769407,,
OAKDALE MP,DEVOTION GARDEN OF,SINGLE_GRAVE,8695.0,4000.0,0.46003450258769407,,
DESERT LAWN MP,PATIO OF PALMS LAWN ***,MULTI_GRAVE,6545.0,3000.0,0.45836516424751717,2008.0,2008-12-15
ROSE HILLS G-01,AFFECTION GARDEN OF,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-02-12
ETERNAL VALLEY MP,"INSPIRATION, GARDEN OF, E-5 COLUMBARIUM",COMPANION_NICHE,6495.0,3900.0,0.6004618937644342,2019.0,2019-01-29
ROSE HILLS G-01,MARIGOLD,SINGLE_GRAVE,8775.0,5000.0,0.5698005698005698,2021.0,2021-02-19
ROSE HILLS G-11,RAINBOW GARDENS,MULTI_GRAVE,7775.0,4800.0,0.617363344051447,,
ROSE HILLS G-11,RAINBOW GARDENS,MULTI_GRAVE,7775.0,4800.0,0.617363344051447,,
DESERT VIEW MP,ROSE LAWN,DD_LAWN_CRYPT,4995.0,4100.0,0.8208208208208209,2020.0,2020-10-14
WESTMINSTER MP,FOUR SEASONS GARDEN OF,SINGLE_GRAVE,9995.0,3900.0,0.3901950975487744,2015.0,2015-11-17
ETERNAL VALLEY MP,SIERRA VISTA,DD_LAWN_CRYPT,9995.0,7500.0,0.7503751875937968,2020.0,2020-11-23
CATHEDRAL MEMORIAL GARDENS,"GRATITUDE, WALL K1N, LEVEL C",SINGLE_NICHE,3500.0,2450.0,0.7,2018.0,2018-07-05
ROE HILLS G-01,ALDER LAWN,MULTI_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-02-23
ROSE HILLS G-01,AFFECTION GARDEN OF,MULTI_GRAVE,7775.0,4800.0,0.617363344051447,,
CRESTLAWN MP (PIERCE BROS.),DEVOTION GARDEN OF,MULTI_GRAVE,6995.0,4200.0,0.6004288777698356,2019.0,2019-11-14
OAKDALE MP,LDS LAWN,SINGLE_GRAVE,5995.0,3600.0,0.6005004170141784,,
OAKDALE MP,MAPLE LAWN,SINGLE_GRAVE,8695.0,4500.0,0.5175388154111559,,
ROSE HILLS G-01,PINECREST,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-04-12
OAKDALE MP,MAPLE LAWN,MULTI_GRAVE,8695.0,4800.0,0.5520414031052329,,
ROSE HILLS G-01,GATEWAY TERRACE,SINGLE_GRAVE,13775.0,4800.0,0.3484573502722323,2020.0,2020-06-04
FOREST LAWN MP,ETERNAL PEACE,SINGLE_GRAVE,8625.0,6900.0,0.8,,
ROSE HILLS G-01,REST GARDEN OF,SINGLE_GRAVE,8775.0,4800.0,0.5470085470085471,2021.0,2021-02-10
ROSE HILLS G-01,ALDER LAWN,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-02-23
FOREST LAWN MP,HONOR,SINGLE_GRAVE,5405.0,4300.0,0.7955596669750231,,
ROSE HILLS G-01,ALDER LAWN,MULTI_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-02-23
MOUNT HOPE,DIVISION 10,SINGLE_GRAVE,2694.0,2150.0,0.7980697847067557,2020.0,2020-11-04
INGLEWOOD PARK,PARK TERRACE PLOT,MULTI_GRAVE,17295.0,13850.0,0.8008094825093958,,
VALHALLA (PIERCE BROS.),BLOCK H,SINGLE_GRAVE,5595.0,4200.0,0.7506702412868632,,
WESTMINSTER MP,GOSPELS - GARDEN OF,SINGLE_GRAVE,10095.0,4000.0,0.396235760277365,2015.0,2015-06-09
ROOSEVELT MP,"CT. OF REPOSE, SINGLE CRYPT D-36",CRYPT_OTHER,4495.0,4300.0,0.9566184649610678,,
ROSE HILLS G-11,LUTHERAN LAWN,MULTI_GRAVE,7775.0,4800.0,0.617363344051447,,
CONEJO MOUNTAIN,BETH SHOLOM,MULTI_GRAVE,4900.0,3430.0,0.7,2020.0,2020-10-13
PACIFIC VIEW MP,OCEAN VIEW,DD_LAWN_CRYPT,35000.0,19000.0,0.5428571428571428,2020.0,2020-01-16
FOREST LAWN,MURMURING TREES,MULTI_GRAVE,9775.0,7800.0,0.7979539641943734,,
FOREST LAWN MP,VALE OF FAITH GARDENS,DD_LAWN_CRYPT,12075.0,9600.0,0.7950310559006211,,
ROSE HILLS G-10,"ILLUMINATION CORRIDOR, LAKEVIEW MAUSOLEUM, PHASE IV",COMPANION_MAUSOLEUM,30000.0,15000.0,0.5,2020.0,2020-10-15
EDEN MP (JEWISH),MOUNT OLIVES WEST,SINGLE_GRAVE,15000.0,7500.0,0.5,2021.0,2021-01-13
ROSE HILLS G-01,AFFECTION GARDEN OF,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-03-24
POMONA VALLEY (AKA: POMONA CEM ASSOC.) 909-622-2030,PEACE GARDEN OF,TC_MAUSOLEUM,6500.0,5350.0,0.823076923076923,2021.0,2021-03-31
ROSE HILLS G-01,AFFECTION GARDEN OF,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-03-24
ROSE HILLS G-01,MARIGOLD,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-02-02
FOREST LAWN MP,"ASCENSION MAUSOLEUM, SANCTUARY OF FAMILY BLESSINGS",MAUSOLEUM_OTHER,10005.0,8000.0,0.7996001999000499,2020.0,2020-11-07
ROSE HILLS G-01,GRATITUDE GARDEN OF,MULTI_GRAVE,13775.0,6600.0,0.4791288566243194,2021.0,2021-02-09
ROSE HILLS G-01,PINECREST,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-04-12
MONTECITO MP,"VALLEY VIEW MAUSOLEUM, GARDEN OF MEMORIES",DD_LAWN_CRYPT,10495.0,7300.0,0.6955693187232015,2021.0,2021-04-05
ROSE HILLS G-10,"ILLUMINATION CORRIDOR, LAKEVIEW MAUSOLEUM, PHASE IV",COMPANION_MAUSOLEUM,30000.0,15000.0,0.5,2020.0,2020-10-15
ROSE HILLS G-01,BENEVOLENCE GARDEN OF,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-02-12
FOREST LAWN MP,VALE OF FAITH,SINGLE_GRAVE,6900.0,5800.0,0.8405797101449275,2018.0,2018-10-11
FOREST LAWN MP,VALE OF FAITH,MULTI_GRAVE,5060.0,4050.0,0.8003952569169961,2021.0,2021-04-23
FOREST LAWN MP,EVERLASTING LOVE,MULTI_GRAVE,8970.0,7200.0,0.802675585284281,2020.0,2020-10-19
MOUNTAIN VIEW MORTUARY AND,Q LAWN,SINGLE_GRAVE,7595.0,3800.0,0.500329163923634,2018.0,2018-11-14
MOUNTAIN VIEW MORTUARY AND,Q LAWN,SINGLE_GRAVE,7595.0,3800.0,0.500329163923634,2018.0,2018-11-14
ROSE HILLS G-17,CHAPEL HILL,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-03-21
ROSE HILLS G-01,DEVOTION GARDEN OF,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,,
ROSE HILLS G-01,PRAYER GARDEN OF,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-05-14
FOREST LAWN MP,CHERISHED MEMORY,MULTI_GRAVE,4830.0,4000.0,0.8281573498964804,,
DESERT VIEW MP,ROSE LAWN,SINGLE_LAWN_CRYPT,4595.0,3600.0,0.7834602829162133,2020.0,2020-12-06
ROSE HILLS G-01,DEVOTION GARDEN OF,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,,
MONTECITO MP,IRIS LAWN,MULTI_GRAVE,9295.0,4500.0,0.4841312533620226,2020.0,2020-09-16
ROSE HILLS G-11,LUTHERAN LAWN,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,,
CRESTLAWN MP (PIERCE BROS.),ETERNAL HILL,SINGLE_GRAVE,7695.0,4600.0,0.5977907732293697,,
FOREST LAWN MP,PROTECTION GARDEN OF,DD_LAWN_CRYPT,13800.0,11000.0,0.7971014492753623,2021.0,2021-04-17
JOSHUA TREE MP (FORMERLY KNOWN AS MOUNTAIN VALLEY MP),REVERIE GARDEN OF,SINGLE_LAWN_CRYPT,2075.0,1800.0,0.8674698795180723,2015.0,2015-12-30
JOSHUA TREE MP (FORMERLY KNOWN AS MOUNTAIN VALLEY MP),REVERIE GARDEN OF,OTHER:VETERAN GR/SP,1680.0,1100.0,0.6547619047619048,2012.0,2012-09-04
DESERT LAWN MP,SERENITY GARDEN OF,SINGLE_GRAVE,4245.0,2300.0,0.541813898704358,2008.0,2008-01-29
OAKDALE MP,SERENITY GARDEN OF,SINGLE_LAWN_CRYPT,7895.0,4800.0,0.6079797340088664,,
ROSE HILLS G-01,BENEVOLENCE GARDEN OF,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-02-12
HILLSIDE MP,BLOCK 6,SINGLE_GRAVE,3940.0,3000.0,0.7614213197969543,2020.0,2020-12-17
FOREST LAWN MP,EVERLASTING LOVE,SINGLE_GRAVE,8970.0,7200.0,0.802675585284281,2020.0,2020-10-19
ROSE HILLS G-09,NATIONAL SHRINE,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,,
OAKDALE MP,HIBISCUS,SINGLE_GRAVE,4995.0,3800.0,0.7607607607607607,,
FOREST LAWN MP,"MAUSOLEUM OF CHRISTIAN HERITAGE, SANCTUARY OF REVERENCE",MAUSOLEUM_OTHER,22425.0,18000.0,0.802675585284281,2021.0,2021-04-09
VALHALLA (PIERCE BROS.),MAUSOLEUM REMEMBRANCE,MAUSOLEUM_OTHER,18000.0,12000.0,0.6666666666666666,2021.0,2021-04-01
MONTECITO MP,"VALLEY VIEW MAUSOLEUM, COURT OF LOVE, WALL G",SINGLE_MAUSOLEUM,9000.0,5400.0,0.6,,
OAKDALE MP,MAPLE LAWN,MULTI_GRAVE,8695.0,4800.0,0.5520414031052329,,
MONTECITO MP,OLIVE LAWN,DD_LAWN_CRYPT,15000.0,7995.0,0.533,2020.0,2020-11-10
ROSE HILLS G-01,ARBOR LAWN,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-06-15
DESERT VIEW MP,ROSE LAWN,SINGLE_LAWN_CRYPT,4595.0,3600.0,0.7834602829162133,2020.0,2020-12-06
ETERNAL VALLEY MP,WILL ROGERS GARDEN,SINGLE_LAWN_CRYPT,9995.0,6000.0,0.6003001500750376,2020.0,2020-03-21
ROSE HILLS G-11,CYPRESS,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-07-12
ETERNAL VALLEY MP,WHISPERING PINES GARDEN OF,SINGLE_GRAVE,7495.0,4300.0,0.5737158105403602,2019.0,2019-08-02
DESERT MP,VESPERLAND,SINGLE_GRAVE,2300.0,1600.0,0.6956521739130435,2015.0,2015-05-12
DESERT MP,VESPERLAND,SINGLE_GRAVE,2300.0,1600.0,0.6956521739130435,2021.0,2021-01-05
DESERT MP,VESPERLAND,SINGLE_GRAVE,2300.0,1600.0,0.6956521739130435,2021.0,2021-05-07
FOREST LAWN,REVELATION,MULTI_GRAVE,8620.0,6900.0,0.8004640371229699,2021.0,2021-03-11
DESERT VIEW MP,JOSHUA LAWN,SINGLE_GRAVE,4995.0,3200.0,0.6406406406406406,2019.0,2019-08-14
JOSHUA MP,PRAYING HANDS,MULTI_GRAVE,3695.0,1950.0,0.5277401894451962,2020.0,2020-11-11
INGLEWOOD PARK,"CONCORDIA, DIVISION B INSIDE OF LOT 281",SINGLE_GRAVE,7995.0,6400.0,0.8005003126954346,,
DESERT LAWN MP,SERENITY GARDEN OF,SINGLE_GRAVE,4245.0,2300.0,0.541813898704358,2008.0,2008-01-29
INGLEWOOD PARK,FAIRHAVEN,SINGLE_GRAVE,7995.0,6400.0,0.8005003126954346,,
ROSE HILLS G-17,CHAPEL HILL,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-03-21
GLEN HAVEN,PINECREST,OTHER:GR/XP,3800.0,2945.0,0.775,,
DESERT VIEW MP,JOSHUA LAWN,MULTI_GRAVE,4995.0,3200.0,0.6406406406406406,2019.0,2019-09-06
ROSE HILLS G-01,ALDER LAWN,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-07-15
EL CAMINO MP (CARROLL CANYON RD.),VISTA DE VALLE,SINGLE_GRAVE,11000.0,6000.0,0.5454545454545454,2017.0,2017-08-17
EL CAMINO MP (CARROLL CANYON RD.),VISTA DE VALLE,MULTI_GRAVE,11000.0,6000.0,0.5454545454545454,2017.0,2017-11-21
VALHALLA (PIERCE BROS.),BLOCK B,MULTI_GRAVE,7995.0,6000.0,0.7504690431519699,2021.0,2021-03-07
ROSE HILLS G-01,ALDER LAWN,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-07-15
FOREST LAWN MP,CHERISHED MEMORY,MULTI_GRAVE,4830.0,4000.0,0.8281573498964804,,
PALM  - GREEN VALLEY (EASTERN AVE.) AKA: PALM VALLEY VIEW MP & PALM EASTERN,HONOR GARDEN OF,OTHER:GR/SP PACKAGES,6960.0,5200.0,0.7471264367816092,2017.0,2017-12-07
ROSE HILLS G-17,TWILIGHT TERRACE,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-06-09
ROSE HILLS G-01,FLORAL LAWN,OTHER:G/SPS,7775.0,4800.0,0.617363344051447,2021.0,2021-08-06
GREEN HILLS MP,BAYVIEW TERRACE,URN_SPACE,7500.0,5600.0,0.7466666666666667,2020.0,2020-10-07
DESERT MP,VESPERLAND,MULTI_GRAVE,2300.0,1600.0,0.6956521739130435,2019.0,2019-03-13
DESERT VIEW MP,PRAYER GARDEN OF,DD_LAWN_CRYPT,7295.0,5100.0,0.6991089787525703,2020.0,2020-11-20
CRESTLAWN MP (PIERCE BROS.),DEVOTION GARDEN OF,MULTI_GRAVE,6995.0,4200.0,0.6004288777698356,2008.0,2008-07-21
ROSE HILLS G-09,NATIONAL SHRINE,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,,
MONTECITO MP,MAGNOLIA LAWN,SINGLE_GRAVE,9395.0,3950.0,0.4204364023416711,2016.0,2016-02-22
ETERNAL VALLEY MP,MEMORY GARDEN OF,SINGLE_GRAVE,7495.0,4500.0,0.600400266844563,2019.0,2019-11-11
ROSE HILLS G-01,"FAITH, TERRACE OF",SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-06-26
FOREST LAWN MP,VALE OF FAITH,SINGLE_GRAVE,7245.0,5800.0,0.800552104899931,2021.0,2021-07-21
FOREST LAWN MP,EVERLASTING HOPE,DD_LAWN_CRYPT,12995.0,10400.0,0.8003078106964217,,
GREENWOOD MP,HOPE GARDEN OF,MULTI_GRAVE,7500.0,3750.0,0.5,2019.0,2019-07-01
DESERT VIEW MP,"CATHEDRAL OF ROSES MAUSOLEUM, PHASE II",SINGLE_NICHE,1995.0,1300.0,0.6516290726817042,2014.0,2014-01-14
OAKDALE MP,MAPLE LAWN,SINGLE_GRAVE,8695.0,4500.0,0.5175388154111559,,
ROOSEVELT,SECTION 5968,OTHER:GRSP,3825.0,3300.0,0.8627450980392157,2021.0,2021-07-26
FOREST LAWN MP,SHELTERING TREES,SINGLE_GRAVE,8200.0,6600.0,0.8048780487804879,2021.0,2021-08-22
DESERT VIEW MP,JOSHUA LAWN,DD_LAWN_CRYPT,7295.0,4700.0,0.6442769019876627,2018.0,2018-08-07
INGLEWOOD PARK,WOODLAWN,MULTI_GRAVE,13795.0,11000.0,0.7973903588256614,,
INGLEWOOD PARK,"SEASONS, GARDEN OF, BUILDING D",TC_MAUSOLEUM,11495.0,9650.0,0.8394954327968682,,
ROSE HILLS G-11,SUNSET,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-01-21
ROSE HILLS G-01,"HOPE, TERRACE OF",OTHER:GHR/SPS,7775.0,4800.0,0.617363344051447,2021.0,2021-08-26
FOREST LAWN MP,FOND REMEMBRANCE,SINGLE_GRAVE,4600.0,3700.0,0.8043478260869565,2021.0,2021-06-30
MONTECITO MP,"VALLEY VIEW MAUSOLEUM, COURT OF CHARITY, WALL X",TC_MAUSOLEUM,18000.0,9500.0,0.5277777777777778,2016.0,2016-02-09
ETERNAL VALLEY MP,DAWN,SINGLE_GRAVE,7495.0,4500.0,0.600400266844563,2021.0,2021-05-21
ROSE HILLS G-01,DEVOTION GARDEN OF,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,,
ROSE HILLS G-01,PINECREST,MULTI_GRAVE,7775.0,4800.0,0.617363344051447,,
HERMOSA GARDENS,BLOCK 5,SINGLE_GRAVE,3220.0,2250.0,0.6987577639751553,,
FOREST LAWN MP,PROTECTION GARDEN OF,DD_LAWN_CRYPT,15295.0,12200.0,0.7976462896371364,2021.0,2021-06-11
DESERT VIEW MP,"CATHEDRAL OF ROSES MAUSOLEUM, PHASE II",SINGLE_NICHE,1995.0,1300.0,0.6516290726817042,2014.0,2014-01-14
ETERNAL VALLEY MP,PRAYER GARDEN OF,SINGLE_GRAVE,7495.0,4300.0,0.5737158105403602,2020.0,2020-10-13
INGLEWOOD PARK,FAIRHAVEN,SINGLE_GRAVE,7995.0,6400.0,0.8005003126954346,,
MELROSE ABBEY MP,PARADISE GARDEN,SINGLE_GRAVE,6098.0,3000.0,0.49196457855034437,,
ROSE HILLS G-01,PRAYER GARDEN OF,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-05-14
MONTECITO MP,"VALLEY VIEW MAUSOLEUM, COURT OF FAITH",DD_LAWN_CRYPT,10495.0,6900.0,0.6574559313959029,2018.0,2018-11-14
FOREST LAWN MP,FOND REMEMBRANCE,SINGLE_GRAVE,4600.0,3700.0,0.8043478260869565,2021.0,2021-06-30
ROSE HILLS G-01,"FAITH, TERRACE OF",SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-06-26
SUNSET HILLS MP,REFLECTION GARDEN OF,DD_LAWN_CRYPT,9084.0,6500.0,0.7155438132981066,2018.0,2018-10-06
FOREST LAWN MP,SHELTERING TREES,SINGLE_GRAVE,8200.0,6600.0,0.8048780487804879,2021.0,2021-08-22
FOREST LAWN,MURMURING TREES,MULTI_GRAVE,9775.0,7800.0,0.7979539641943734,,
CORONA SUNNYSLOPE CEM. (AKA: CORONA  ASSOC.),PLOT 56,MULTI_GRAVE,2960.0,2300.0,0.777027027027027,2020.0,2020-10-22
ROSE HILLS G-01,FLORAL LAWN,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-08-20
FOREST LAWN MP,GOLDEN DAWN,MULTI_GRAVE,4995.0,4000.0,0.8008008008008008,2020.0,2020-03-17
ETERNAL VALLEY MP,PRAYER GARDEN OF,SINGLE_GRAVE,7495.0,5200.0,0.6937958639092728,2021.0,2021-04-07
OAKDALE MP,SERENITY GARDEN OF,DD_LAWN_CRYPT,10995.0,8800.0,0.8003638017280582,,
ROSE HILLS G-01,FLORAL LAWN,SINGLE_GRAVE,7775.0,4800.0,0.617363344051447,,
ROSE HILLS G-01,SUNSHINE TERRACE,MULTI_GRAVE,13775.0,5600.0,0.40653357531760437,2021.0,2021-02-22
ROOSEVELT,SECTION 621,MULTI_GRAVE,7845.0,6300.0,0.8030592734225621,2021.0,2021-08-23
DESERT VIEW MP,ACACIA,SINGLE_GRAVE,3795.0,3100.0,0.8168642951251647,2021.0,2021-07-20
DESERT VIEW MP,JOSHUA LAWN,DD_LAWN_CRYPT,7295.0,4700.0,0.6442769019876627,2019.0,2019-09-27
VICTOR VALLEY MP,"FLAGS, AVENUE OF THE",DD_LAWN_CRYPT,5500.0,4000.0,0.7272727272727273,2019.0,2019-12-06
ROSE HILLS G-01,FLORAL LAWN,MULTI_GRAVE,7775.0,4800.0,0.617363344051447,2021.0,2021-08-20
SUNSET HILLS MP,SUNSET RIDGE (SOUTH),DD_LAWN_CRYPT,6850.0,5400.0,0.7883211678832117,2010.0,2010-01-22
